종목명,종목코드,DART점수,Tier1발동,Tier1,호재내역,악재내역,최근공시,공시건수
스트라드비젼,475040,5,OK,,단일판매ㆍ공급계약체결              (+5),,2026-08-26: 기업설명회(IR)개최               | 2026-08-25: 기업설명회(IR)개최               | 2026-08-25: 주주명부폐쇄기간또는기준일설정               | 2026-08-25: 주주총회소집결의              (임시주주총회) | 2026-08-25: 임원ㆍ주요주주특정증권등소유상황보고서,9
이노시뮬레이션,274400,5,OK,,단일판매ㆍ공급계약체결(자율공시)              (+5),,2026-08-14: 반기보고서 (2026.06) | 2026-08-03: 단일판매ㆍ공급계약체결(자율공시)              ,2
드림씨아이에스,223250,5,OK,,[기재정정]단일판매ㆍ공급계약체결              (+5),,2026-08-13: 반기보고서 (2026.06) | 2026-08-11: [기재정정]단일판매ㆍ공급계약체결              ,2
웨이브일렉트로,095270,5,OK,,[기재정정]단일판매ㆍ공급계약체결              (+5),,2026-08-20: 주식등의대량보유상황보고서(일반) | 2026-08-18: [기재정정]단일판매ㆍ공급계약체결               | 2026-08-14: 반기보고서 (2026.06) | 2026-08-14: [기재정정]사업보고서 (2025.12),4
그래디언트,035080,5,OK,,주식소각결정              (+5),,2026-08-14: 반기보고서 (2026.06) | 2026-08-10: 주식소각결정               | 2026-08-10: 주요사항보고서(자기주식취득신탁계약체결결정),3
씨메스로보틱스,475400,5,OK,,단일판매ㆍ공급계약체결              (+5),,2026-08-13: 반기보고서 (2026.06) | 2026-08-12: 단일판매ㆍ공급계약체결               | 2026-08-07: 주식매수선택권부여에관한신고,3
한화에어로스페이스,012450,5,OK,,단일판매ㆍ공급계약체결              (+5),,2026-08-31: 대규모기업집단현황공시[분기별공시(개별회사용)] | 2026-08-31: 단일판매ㆍ공급계약체결               | 2026-08-28: [기재정정]기업설명회(IR)개최(안내공시)               | 2026-08-28: 기업설명회(IR)개최(안내공시)               | 2026-08-28: 동일인등출자계열회사와의상품ㆍ용역거래,17
한국정보인증,053300,5,OK,,주식소각결정              (+5),,2026-08-31: 대규모기업집단현황공시[분기별공시(개별회사용)] | 2026-08-20: 주요사항보고서(자기주식취득신탁계약체결결정) | 2026-08-14: 지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항 | 2026-08-13: 반기보고서 (2026.06) | 2026-08-12: 주식소각결정              ,7
HD현대일렉트릭,267260,5,OK,,[기재정정]단일판매ㆍ공급계약체결              (+5),,2026-08-27: 대규모기업집단현황공시[분기별공시(개별회사용)] | 2026-08-27: [기재정정]단일판매ㆍ공급계약체결               | 2026-08-14: 반기보고서 (2026.06) | 2026-08-14: 동일인등출자계열회사와의상품ㆍ용역거래변경 | 2026-08-13: 지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,8
에스비비테크,389500,5,OK,,단일판매ㆍ공급계약체결              (+5),,2026-08-24: 단일판매ㆍ공급계약체결               | 2026-08-14: 반기보고서 (2026.06),2
엔시스,333620,5,OK,,[기재정정]단일판매ㆍ공급계약체결              (+5),,2026-08-24: [기재정정]단일판매ㆍ공급계약체결               | 2026-08-14: 반기보고서 (2026.06),2
